season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,endpoint,input_season,input_measure
2009-10,1610612759,SAS,San Antonio Spurs,0020900245,2009-11-29T00:00:00,SAS vs. PHI,W,48.0,16.0,15.0,8.0,32.0,17.0,19.0,25.0,34.0,1,1,1,1,145,1141,777,1927,2041,1321,2058,2262,421,teamgamelogs,2009-10,Misc
2009-10,1610612745,HOU,Houston Rockets,0020900244,2009-11-29T00:00:00,HOU @ OKC,W,48.0,20.0,23.0,4.0,48.0,18.0,16.0,13.0,38.0,1,1,1,1,145,562,91,2305,536,1479,1685,1118,768,teamgamelogs,2009-10,Misc
2009-10,1610612738,BOS,Boston Celtics,0020900242,2009-11-29T00:00:00,BOS @ MIA,W,48.0,13.0,13.0,10.0,48.0,14.0,12.0,2.0,38.0,1,1,1,1,145,1651,1111,1646,536,811,948,12,768,teamgamelogs,2009-10,Misc
2009-10,1610612740,NOH,New Orleans Hornets,0020900247,2009-11-29T00:00:00,NOH @ SAC,L,48.0,19.0,12.0,13.0,46.0,20.0,11.0,8.0,50.0,1,1231,1231,1231,145,700,1312,1209,696,1762,766,410,1926,teamgamelogs,2009-10,Misc
2009-10,1610612760,OKC,Oklahoma City Thunder,0020900244,2009-11-29T00:00:00,OKC vs. HOU,L,48.0,18.0,16.0,13.0,38.0,20.0,23.0,4.0,48.0,1,1231,1231,1231,145,838,645,1209,1521,1762,2337,83,1766,teamgamelogs,2009-10,Misc
2009-10,1610612753,ORL,Orlando Magic,0020900243,2009-11-29T00:00:00,ORL @ NYK,W,48.0,7.0,18.0,9.0,40.0,14.0,0.0,5.0,36.0,1,1,1,1,145,2320,404,1804,1297,811,1,157,584,teamgamelogs,2009-10,Misc
2009-10,1610612747,LAL,Los Angeles Lakers,0020900248,2009-11-29T00:00:00,LAL vs. NJN,W,48.0,21.0,15.0,16.0,34.0,19.0,13.0,5.0,44.0,1,1,1,1,145,441,777,787,1878,1624,1150,157,1372,teamgamelogs,2009-10,Misc
2009-10,1610612755,PHI,Philadelphia 76ers,0020900245,2009-11-29T00:00:00,PHI @ SAS,L,48.0,17.0,19.0,25.0,34.0,16.0,15.0,8.0,32.0,1,1231,1231,1231,145,983,300,174,1878,1148,1532,410,290,teamgamelogs,2009-10,Misc
2009-10,1610612737,ATL,Atlanta Hawks,0020900239,2009-11-29T00:00:00,ATL @ DET,L,48.0,23.0,10.0,19.0,38.0,24.0,30.0,14.0,60.0,1,1231,1231,1231,145,270,1696,501,1521,2192,2451,1253,2350,teamgamelogs,2009-10,Misc
2009-10,1610612765,DET,Detroit Pistons,0020900239,2009-11-29T00:00:00,DET vs. ATL,W,48.0,24.0,30.0,14.0,60.0,23.0,10.0,19.0,38.0,1,1,1,1,145,212,6,1062,71,2113,595,1868,768,teamgamelogs,2009-10,Misc
2009-10,1610612748,MIA,Miami Heat,0020900242,2009-11-29T00:00:00,MIA vs. BOS,L,48.0,14.0,12.0,2.0,38.0,13.0,13.0,10.0,48.0,1,1231,1231,1231,145,1478,1312,2411,1521,645,1150,658,1766,teamgamelogs,2009-10,Misc
2009-10,1610612743,DEN,Denver Nuggets,0020900246,2009-11-29T00:00:00,DEN vs. MIN,L,48.0,9.0,12.0,19.0,40.0,22.0,6.0,15.0,44.0,1,1231,1231,1231,145,2159,1312,501,1297,2021,120,1400,1372,teamgamelogs,2009-10,Misc
2009-10,1610612753,ORL,Orlando Magic,0020900236,2009-11-28T00:00:00,ORL @ MIL,W,48.0,5.0,20.0,1.0,48.0,14.0,12.0,2.0,28.0,1,1,1,1,145,2412,226,2450,536,811,948,12,132,teamgamelogs,2009-10,Misc
2009-10,1610612742,DAL,Dallas Mavericks,0020900235,2009-11-28T00:00:00,DAL @ CLE,L,48.0,17.0,11.0,11.0,26.0,17.0,17.0,11.0,54.0,1,1231,1231,1231,145,983,1514,1509,2330,1321,1817,816,2161,teamgamelogs,2009-10,Misc
2009-10,1610612764,WAS,Washington Wizards,0020900234,2009-11-28T00:00:00,WAS vs. CHA,L,48.0,11.0,8.0,9.0,30.0,18.0,14.0,11.0,42.0,1,1231,1231,1231,145,1965,1988,1804,2172,1479,1351,816,1165,teamgamelogs,2009-10,Misc
2009-10,1610612766,CHA,Charlotte Bobcats,0020900234,2009-11-28T00:00:00,CHA @ WAS,W,48.0,18.0,14.0,11.0,42.0,11.0,8.0,9.0,30.0,1,1,1,1,145,838,930,1509,1090,393,327,535,197,teamgamelogs,2009-10,Misc
2009-10,1610612747,LAL,Los Angeles Lakers,0020900238,2009-11-28T00:00:00,LAL @ GSW,W,48.0,22.0,11.0,26.0,62.0,6.0,10.0,26.0,38.0,1,1,1,1,145,349,1514,144,50,50,595,2288,768,teamgamelogs,2009-10,Misc
2009-10,1610612762,UTA,Utah Jazz,0020900237,2009-11-28T00:00:00,UTA vs. POR,W,48.0,24.0,5.0,8.0,28.0,17.0,20.0,7.0,36.0,1,1,1,1,145,212,2342,1927,2265,1321,2162,334,584,teamgamelogs,2009-10,Misc
2009-10,1610612757,POR,Portland Trail Blazers,0020900237,2009-11-28T00:00:00,POR @ UTA,L,48.0,17.0,20.0,7.0,36.0,24.0,5.0,8.0,28.0,1,1231,1231,1231,145,983,226,2052,1694,2192,84,410,132,teamgamelogs,2009-10,Misc
2009-10,1610612749,MIL,Milwaukee Bucks,0020900236,2009-11-28T00:00:00,MIL vs. ORL,L,48.0,14.0,12.0,2.0,28.0,5.0,20.0,1.0,48.0,1,1231,1231,1231,145,1478,1312,2411,2265,32,2162,8,1766,teamgamelogs,2009-10,Misc
2009-10,1610612744,GSW,Golden State Warriors,0020900238,2009-11-28T00:00:00,GSW vs. LAL,L,48.0,6.0,10.0,26.0,38.0,22.0,11.0,26.0,62.0,1,1231,1231,1231,145,2367,1696,144,1521,2021,766,2288,2391,teamgamelogs,2009-10,Misc
2009-10,1610612739,CLE,Cleveland Cavaliers,0020900235,2009-11-28T00:00:00,CLE vs. DAL,W,48.0,17.0,17.0,11.0,54.0,17.0,11.0,11.0,26.0,1,1,1,1,145,983,519,1509,221,1321,766,816,68,teamgamelogs,2009-10,Misc
2009-10,1610612749,MIL,Milwaukee Bucks,0020900228,2009-11-27T00:00:00,MIL @ OKC,L,48.0,13.0,13.0,6.0,28.0,14.0,15.0,19.0,48.0,1,1231,1231,1231,145,1651,1111,2128,2265,811,1532,1868,1766,teamgamelogs,2009-10,Misc
2009-10,1610612755,PHI,Philadelphia 76ers,0020900224,2009-11-27T00:00:00,PHI vs. ATL,L,48.0,12.0,6.0,20.0,36.0,15.0,8.0,6.0,38.0,1,1231,1231,1231,145,1817,2222,417,1694,984,327,210,768,teamgamelogs,2009-10,Misc
2009-10,1610612759,SAS,San Antonio Spurs,0020900229,2009-11-27T00:00:00,SAS @ HOU,W,48.0,8.0,6.0,12.0,34.0,16.0,13.0,16.0,46.0,1,1,1,1,145,2243,2222,1344,1878,1148,1150,1523,1592,teamgamelogs,2009-10,Misc
2009-10,1610612738,BOS,Boston Celtics,0020900225,2009-11-27T00:00:00,BOS vs. TOR,W,48.0,24.0,8.0,22.0,68.0,19.0,13.0,22.0,48.0,1,1,1,1,145,212,1988,284,15,1624,1150,2112,1766,teamgamelogs,2009-10,Misc
2009-10,1610612756,PHX,Phoenix Suns,0020900231,2009-11-27T00:00:00,PHX @ MIN,W,48.0,16.0,12.0,14.0,50.0,23.0,14.0,21.0,36.0,1,1,1,1,145,1141,1312,1062,413,2113,1351,2045,584,teamgamelogs,2009-10,Misc
2009-10,1610612763,MEM,Memphis Grizzlies,0020900232,2009-11-27T00:00:00,MEM @ POR,W,48.0,16.0,21.0,14.0,54.0,15.0,20.0,9.0,34.0,1,1,1,1,145,1141,177,1062,221,984,2162,535,421,teamgamelogs,2009-10,Misc
2009-10,1610612760,OKC,Oklahoma City Thunder,0020900228,2009-11-27T00:00:00,OKC vs. MIL,W,48.0,14.0,15.0,19.0,48.0,13.0,13.0,6.0,28.0,1,1,1,1,145,1478,777,501,536,645,1150,210,132,teamgamelogs,2009-10,Misc
2009-10,1610612737,ATL,Atlanta Hawks,0020900224,2009-11-27T00:00:00,ATL @ PHI,W,48.0,15.0,8.0,6.0,38.0,12.0,6.0,20.0,36.0,1,1,1,1,145,1314,1988,2128,1521,497,120,1961,584,teamgamelogs,2009-10,Misc
2009-10,1610612765,DET,Detroit Pistons,0020900226,2009-11-27T00:00:00,DET vs. LAC,L,48.0,16.0,18.0,4.0,26.0,12.0,4.0,17.0,46.0,1,1231,1231,1231,145,1141,404,2305,2330,497,45,1675,1592,teamgamelogs,2009-10,Misc
2009-10,1610612750,MIN,Minnesota Timberwolves,0020900231,2009-11-27T00:00:00,MIN vs. PHX,L,48.0,23.0,14.0,21.0,36.0,16.0,12.0,14.0,50.0,1,1231,1231,1231,145,270,930,350,1694,1148,948,1253,1926,teamgamelogs,2009-10,Misc
2009-10,1610612764,WAS,Washington Wizards,0020900223,2009-11-27T00:00:00,WAS @ MIA,W,48.0,20.0,26.0,6.0,42.0,13.0,8.0,9.0,34.0,1,1,1,1,145,562,37,2128,1090,645,327,535,421,teamgamelogs,2009-10,Misc
2009-10,1610612752,NYK,New York Knicks,0020900230,2009-11-27T00:00:00,NYK @ DEN,L,48.0,18.0,20.0,4.0,54.0,13.0,28.0,13.0,50.0,1,1231,1231,1231,145,838,226,2305,221,645,2441,1118,1926,teamgamelogs,2009-10,Misc
2009-10,1610612745,HOU,Houston Rockets,0020900229,2009-11-27T00:00:00,HOU vs. SAS,L,48.0,16.0,13.0,16.0,46.0,8.0,6.0,12.0,34.0,1,1231,1231,1231,145,1141,1111,787,696,142,120,953,421,teamgamelogs,2009-10,Misc
2009-10,1610612746,LAC,Los Angeles Clippers,0020900226,2009-11-27T00:00:00,LAC @ DET,W,48.0,12.0,4.0,17.0,46.0,16.0,18.0,4.0,26.0,1,1,1,1,145,1817,2378,679,696,1148,1943,83,68,teamgamelogs,2009-10,Misc
2009-10,1610612754,IND,Indiana Pacers,0020900227,2009-11-27T00:00:00,IND vs. DAL,L,48.0,16.0,6.0,13.0,34.0,16.0,21.0,12.0,30.0,1,1231,1231,1231,145,1141,2222,1209,1878,1148,2236,953,197,teamgamelogs,2009-10,Misc
2009-10,1610612739,CLE,Cleveland Cavaliers,0020900222,2009-11-27T00:00:00,CLE @ CHA,L,48.0,15.0,9.0,11.0,44.0,20.0,10.0,12.0,42.0,1,1231,1231,1231,145,1314,1867,1509,870,1762,595,953,1165,teamgamelogs,2009-10,Misc
2009-10,1610612742,DAL,Dallas Mavericks,0020900227,2009-11-27T00:00:00,DAL @ IND,W,48.0,16.0,21.0,12.0,30.0,16.0,6.0,13.0,34.0,1,1,1,1,145,1141,177,1344,2172,1148,120,1118,421,teamgamelogs,2009-10,Misc
2009-10,1610612758,SAC,Sacramento Kings,0020900233,2009-11-27T00:00:00,SAC vs. NJN,W,48.0,18.0,5.0,25.0,50.0,19.0,12.0,13.0,50.0,1,1,1,1,145,838,2342,174,413,1624,948,1118,1926,teamgamelogs,2009-10,Misc
2009-10,1610612766,CHA,Charlotte Bobcats,0020900222,2009-11-27T00:00:00,CHA vs. CLE,W,48.0,20.0,10.0,12.0,42.0,15.0,9.0,11.0,44.0,1,1,1,1,145,562,1696,1344,1090,984,474,816,1372,teamgamelogs,2009-10,Misc
2009-10,1610612757,POR,Portland Trail Blazers,0020900232,2009-11-27T00:00:00,POR vs. MEM,L,48.0,15.0,20.0,9.0,34.0,16.0,21.0,14.0,54.0,1,1231,1231,1231,145,1314,226,1804,1878,1148,2236,1253,2161,teamgamelogs,2009-10,Misc
2009-10,1610612761,TOR,Toronto Raptors,0020900225,2009-11-27T00:00:00,TOR @ BOS,L,48.0,19.0,13.0,22.0,48.0,24.0,8.0,22.0,68.0,1,1231,1231,1231,145,700,1111,284,536,2192,327,2112,2440,teamgamelogs,2009-10,Misc
2009-10,1610612748,MIA,Miami Heat,0020900223,2009-11-27T00:00:00,MIA vs. WAS,L,48.0,13.0,8.0,9.0,34.0,20.0,26.0,6.0,42.0,1,1231,1231,1231,145,1651,1988,1804,1878,1762,2411,210,1165,teamgamelogs,2009-10,Misc
2009-10,1610612751,NJN,New Jersey Nets,0020900233,2009-11-27T00:00:00,NJN @ SAC,L,48.0,19.0,12.0,13.0,50.0,18.0,5.0,25.0,50.0,1,1231,1231,1231,145,700,1312,1209,413,1479,84,2262,1926,teamgamelogs,2009-10,Misc
2009-10,1610612743,DEN,Denver Nuggets,0020900230,2009-11-27T00:00:00,DEN vs. NYK,W,48.0,13.0,28.0,13.0,50.0,18.0,20.0,4.0,54.0,1,1,1,1,145,1651,15,1209,413,1479,2162,83,2161,teamgamelogs,2009-10,Misc
2009-10,1610612741,CHI,Chicago Bulls,0020900221,2009-11-26T00:00:00,CHI @ UTA,L,48.0,20.0,13.0,22.0,42.0,17.0,14.0,11.0,62.0,1,1231,1231,1231,145,562,1111,284,1090,1321,1351,816,2391,teamgamelogs,2009-10,Misc
2009-10,1610612762,UTA,Utah Jazz,0020900221,2009-11-26T00:00:00,UTA vs. CHI,W,48.0,17.0,14.0,11.0,62.0,20.0,13.0,22.0,42.0,1,1,1,1,145,983,930,1509,50,1762,1150,2112,1165,teamgamelogs,2009-10,Misc
2009-10,1610612753,ORL,Orlando Magic,0020900220,2009-11-26T00:00:00,ORL @ ATL,W,48.0,7.0,21.0,5.0,38.0,16.0,11.0,16.0,40.0,1,1,1,1,145,2320,177,2252,1521,1148,766,1523,941,teamgamelogs,2009-10,Misc
2009-10,1610612737,ATL,Atlanta Hawks,0020900220,2009-11-26T00:00:00,ATL vs. ORL,L,48.0,16.0,11.0,16.0,40.0,7.0,21.0,5.0,38.0,1,1231,1231,1231,145,1141,1514,787,1297,95,2236,157,768,teamgamelogs,2009-10,Misc
2009-10,1610612761,TOR,Toronto Raptors,0020900208,2009-11-25T00:00:00,TOR @ CHA,L,48.0,8.0,14.0,10.0,44.0,29.0,18.0,41.0,74.0,1,1231,1231,1231,145,2243,930,1646,870,2393,1943,2454,2458,teamgamelogs,2009-10,Misc
2009-10,1610612744,GSW,Golden State Warriors,0020900216,2009-11-25T00:00:00,GSW @ SAS,L,48.0,23.0,14.0,27.0,44.0,21.0,9.0,27.0,58.0,1,1231,1231,1231,145,270,930,112,870,1900,474,2318,2300,teamgamelogs,2009-10,Misc
2009-10,1610612745,HOU,Houston Rockets,0020900215,2009-11-25T00:00:00,HOU vs. DAL,L,48.0,13.0,21.0,4.0,50.0,29.0,14.0,20.0,54.0,1,1231,1231,1231,145,1651,177,2305,413,2393,1351,1961,2161,teamgamelogs,2009-10,Misc
2009-10,1610612749,MIL,Milwaukee Bucks,0020900214,2009-11-25T00:00:00,MIL @ NOH,L,53.0,20.0,15.0,23.0,38.0,26.0,16.0,23.0,44.0,1,1231,1231,1231,19,562,777,238,1521,2303,1685,2178,1372,teamgamelogs,2009-10,Misc
2009-10,1610612763,MEM,Memphis Grizzlies,0020900217,2009-11-25T00:00:00,MEM @ PHX,L,48.0,11.0,22.0,15.0,66.0,17.0,6.0,19.0,56.0,1,1231,1231,1231,145,1965,125,939,22,1321,120,1868,2241,teamgamelogs,2009-10,Misc
2009-10,1610612752,NYK,New York Knicks,0020900219,2009-11-25T00:00:00,NYK @ SAC,L,48.0,16.0,9.0,14.0,34.0,19.0,15.0,7.0,52.0,1,1231,1231,1231,145,1141,1867,1062,1878,1624,1532,334,2049,teamgamelogs,2009-10,Misc
2009-10,1610612739,CLE,Cleveland Cavaliers,0020900212,2009-11-25T00:00:00,CLE @ DET,W,48.0,14.0,12.0,9.0,26.0,15.0,22.0,10.0,26.0,1,1,1,1,145,1478,1312,1804,2330,984,2285,658,68,teamgamelogs,2009-10,Misc
2009-10,1610612753,ORL,Orlando Magic,0020900211,2009-11-25T00:00:00,ORL vs. MIA,L,48.0,8.0,13.0,16.0,24.0,18.0,19.0,5.0,32.0,1,1231,1231,1231,145,2243,1111,787,2394,1479,2058,157,290,teamgamelogs,2009-10,Misc
2009-10,1610612758,SAC,Sacramento Kings,0020900219,2009-11-25T00:00:00,SAC vs. NYK,W,48.0,19.0,15.0,7.0,52.0,16.0,9.0,14.0,34.0,1,1,1,1,145,700,777,2052,301,1148,474,1253,421,teamgamelogs,2009-10,Misc
2009-10,1610612757,POR,Portland Trail Blazers,0020900218,2009-11-25T00:00:00,POR vs. NJN,W,48.0,10.0,17.0,5.0,28.0,15.0,16.0,7.0,52.0,1,1,1,1,145,2069,519,2252,2265,984,1685,334,2049,teamgamelogs,2009-10,Misc
2009-10,1610612759,SAS,San Antonio Spurs,0020900216,2009-11-25T00:00:00,SAS vs. GSW,W,48.0,21.0,9.0,27.0,58.0,23.0,14.0,27.0,44.0,1,1,1,1,145,441,1867,112,112,2113,1351,2318,1372,teamgamelogs,2009-10,Misc
2009-10,1610612751,NJN,New Jersey Nets,0020900218,2009-11-25T00:00:00,NJN @ POR,L,48.0,15.0,16.0,7.0,52.0,10.0,17.0,5.0,28.0,1,1231,1231,1231,145,1314,645,2052,301,303,1817,157,132,teamgamelogs,2009-10,Misc
2009-10,1610612754,IND,Indiana Pacers,0020900209,2009-11-25T00:00:00,IND vs. LAC,W,48.0,20.0,8.0,6.0,28.0,6.0,14.0,4.0,32.0,1,1,1,1,145,562,1988,2128,2265,50,1351,83,290,teamgamelogs,2009-10,Misc
2009-10,1610612750,MIN,Minnesota Timberwolves,0020900213,2009-11-25T00:00:00,MIN vs. DEN,L,48.0,25.0,21.0,12.0,50.0,12.0,19.0,24.0,34.0,1,1231,1231,1231,145,159,177,1344,413,497,2058,2224,421,teamgamelogs,2009-10,Misc
2009-10,1610612765,DET,Detroit Pistons,0020900212,2009-11-25T00:00:00,DET vs. CLE,L,48.0,15.0,22.0,10.0,26.0,14.0,12.0,9.0,26.0,1,1231,1231,1231,145,1314,125,1646,2330,811,948,535,68,teamgamelogs,2009-10,Misc
2009-10,1610612748,MIA,Miami Heat,0020900211,2009-11-25T00:00:00,MIA @ ORL,W,48.0,18.0,19.0,5.0,32.0,8.0,13.0,16.0,24.0,1,1,1,1,145,838,300,2252,2041,142,1150,1523,35,teamgamelogs,2009-10,Misc
2009-10,1610612756,PHX,Phoenix Suns,0020900217,2009-11-25T00:00:00,PHX vs. MEM,W,48.0,17.0,6.0,19.0,56.0,11.0,22.0,15.0,66.0,1,1,1,1,145,983,2222,501,162,393,2285,1400,2425,teamgamelogs,2009-10,Misc
2009-10,1610612746,LAC,Los Angeles Clippers,0020900209,2009-11-25T00:00:00,LAC @ IND,L,48.0,6.0,14.0,4.0,32.0,20.0,8.0,6.0,28.0,1,1231,1231,1231,145,2367,930,2305,2041,1762,327,210,132,teamgamelogs,2009-10,Misc
2009-10,1610612740,NOH,New Orleans Hornets,0020900214,2009-11-25T00:00:00,NOH vs. MIL,W,53.0,26.0,16.0,23.0,44.0,20.0,15.0,23.0,38.0,1,1,1,1,19,126,645,238,870,1762,1532,2178,768,teamgamelogs,2009-10,Misc
2009-10,1610612742,DAL,Dallas Mavericks,0020900215,2009-11-25T00:00:00,DAL @ HOU,W,48.0,29.0,14.0,20.0,54.0,13.0,21.0,4.0,50.0,1,1,1,1,145,50,930,417,221,645,2236,83,1926,teamgamelogs,2009-10,Misc
2009-10,1610612743,DEN,Denver Nuggets,0020900213,2009-11-25T00:00:00,DEN @ MIN,W,48.0,12.0,19.0,24.0,34.0,25.0,21.0,12.0,50.0,1,1,1,1,145,1817,300,200,1878,2250,2236,953,1926,teamgamelogs,2009-10,Misc
2009-10,1610612738,BOS,Boston Celtics,0020900210,2009-11-25T00:00:00,BOS vs. PHI,W,48.0,17.0,14.0,19.0,42.0,17.0,21.0,23.0,32.0,1,1,1,1,145,983,930,501,1090,1321,2236,2178,290,teamgamelogs,2009-10,Misc
2009-10,1610612766,CHA,Charlotte Bobcats,0020900208,2009-11-25T00:00:00,CHA vs. TOR,W,48.0,29.0,18.0,41.0,74.0,8.0,14.0,10.0,44.0,1,1,1,1,145,50,404,5,3,142,1351,658,1372,teamgamelogs,2009-10,Misc
2009-10,1610612755,PHI,Philadelphia 76ers,0020900210,2009-11-25T00:00:00,PHI @ BOS,L,48.0,17.0,21.0,23.0,32.0,17.0,14.0,19.0,42.0,1,1231,1231,1231,145,983,177,238,2041,1321,1351,1868,1165,teamgamelogs,2009-10,Misc
2009-10,1610612742,DAL,Dallas Mavericks,0020900204,2009-11-24T00:00:00,DAL vs. GSW,L,48.0,22.0,9.0,22.0,36.0,20.0,14.0,30.0,54.0,1,1231,1231,1231,145,349,1867,284,1694,1762,1351,2390,2161,teamgamelogs,2009-10,Misc
2009-10,1610612760,OKC,Oklahoma City Thunder,0020900206,2009-11-24T00:00:00,OKC @ UTA,W,48.0,25.0,0.0,20.0,30.0,20.0,8.0,12.0,54.0,1,1,1,1,145,159,2450,417,2172,1762,327,953,2161,teamgamelogs,2009-10,Misc
2009-10,1610612752,NYK,New York Knicks,0020900207,2009-11-24T00:00:00,NYK @ LAL,L,48.0,20.0,10.0,10.0,34.0,19.0,16.0,10.0,44.0,1,1231,1231,1231,145,562,1696,1646,1878,1624,1685,658,1372,teamgamelogs,2009-10,Misc
2009-10,1610612743,DEN,Denver Nuggets,0020900205,2009-11-24T00:00:00,DEN vs. NJN,W,48.0,20.0,9.0,29.0,60.0,22.0,5.0,13.0,32.0,1,1,1,1,145,562,1867,72,71,2021,84,1118,290,teamgamelogs,2009-10,Misc
2009-10,1610612761,TOR,Toronto Raptors,0020900202,2009-11-24T00:00:00,TOR vs. IND,W,48.0,20.0,15.0,13.0,38.0,12.0,6.0,14.0,26.0,1,1,1,1,145,562,777,1209,1521,497,120,1253,68,teamgamelogs,2009-10,Misc
2009-10,1610612747,LAL,Los Angeles Lakers,0020900207,2009-11-24T00:00:00,LAL vs. NYK,W,48.0,19.0,16.0,10.0,44.0,20.0,10.0,10.0,34.0,1,1,1,1,145,700,645,1646,870,1762,595,658,421,teamgamelogs,2009-10,Misc
2009-10,1610612751,NJN,New Jersey Nets,0020900205,2009-11-24T00:00:00,NJN @ DEN,L,48.0,22.0,5.0,13.0,32.0,20.0,9.0,29.0,60.0,1,1231,1231,1231,145,349,2342,1209,2041,1762,474,2373,2350,teamgamelogs,2009-10,Misc
2009-10,1610612762,UTA,Utah Jazz,0020900206,2009-11-24T00:00:00,UTA vs. OKC,L,48.0,20.0,8.0,12.0,54.0,25.0,0.0,20.0,30.0,1,1231,1231,1231,145,562,1988,1344,221,2250,1,1961,197,teamgamelogs,2009-10,Misc
2009-10,1610612764,WAS,Washington Wizards,0020900203,2009-11-24T00:00:00,WAS vs. PHI,W,48.0,10.0,19.0,15.0,52.0,20.0,27.0,16.0,44.0,1,1,1,1,145,2069,300,939,301,1762,2425,1523,1372,teamgamelogs,2009-10,Misc
2009-10,1610612744,GSW,Golden State Warriors,0020900204,2009-11-24T00:00:00,GSW @ DAL,W,48.0,20.0,14.0,30.0,54.0,22.0,9.0,22.0,36.0,1,1,1,1,145,562,930,55,221,2021,474,2112,584,teamgamelogs,2009-10,Misc
2009-10,1610612755,PHI,Philadelphia 76ers,0020900203,2009-11-24T00:00:00,PHI @ WAS,L,48.0,20.0,27.0,16.0,44.0,10.0,19.0,15.0,52.0,1,1231,1231,1231,145,562,21,787,870,303,2058,1400,2049,teamgamelogs,2009-10,Misc
2009-10,1610612754,IND,Indiana Pacers,0020900202,2009-11-24T00:00:00,IND @ TOR,L,48.0,12.0,6.0,14.0,26.0,20.0,15.0,13.0,38.0,1,1231,1231,1231,145,1817,2222,1062,2330,1762,1532,1118,768,teamgamelogs,2009-10,Misc
2009-10,1610612741,CHI,Chicago Bulls,0020900200,2009-11-23T00:00:00,CHI @ POR,L,48.0,15.0,11.0,8.0,32.0,7.0,19.0,4.0,50.0,1,1231,1231,1231,145,1314,1514,1927,2041,95,2058,83,1926,teamgamelogs,2009-10,Misc
2009-10,1610612763,MEM,Memphis Grizzlies,0020900198,2009-11-23T00:00:00,MEM vs. SAC,W,48.0,15.0,9.0,10.0,62.0,18.0,20.0,9.0,60.0,1,1,1,1,145,1314,1867,1646,50,1479,2162,535,2350,teamgamelogs,2009-10,Misc
2009-10,1610612750,MIN,Minnesota Timberwolves,0020900201,2009-11-23T00:00:00,MIN @ LAC,L,48.0,16.0,11.0,12.0,38.0,22.0,16.0,14.0,40.0,1,1231,1231,1231,145,1141,1514,1344,1521,2021,1685,1253,941,teamgamelogs,2009-10,Misc
2009-10,1610612758,SAC,Sacramento Kings,0020900198,2009-11-23T00:00:00,SAC @ MEM,L,48.0,18.0,20.0,9.0,60.0,15.0,9.0,10.0,62.0,1,1231,1231,1231,145,838,226,1804,71,984,474,658,2391,teamgamelogs,2009-10,Misc
2009-10,1610612759,SAS,San Antonio Spurs,0020900199,2009-11-23T00:00:00,SAS vs. MIL,W,48.0,17.0,17.0,10.0,48.0,21.0,17.0,13.0,40.0,1,1,1,1,145,983,519,1646,536,1900,1817,1118,941,teamgamelogs,2009-10,Misc
2009-10,1610612749,MIL,Milwaukee Bucks,0020900199,2009-11-23T00:00:00,MIL @ SAS,L,48.0,21.0,17.0,13.0,40.0,17.0,17.0,10.0,48.0,1,1231,1231,1231,145,441,519,1209,1297,1321,1817,658,1766,teamgamelogs,2009-10,Misc
2009-10,1610612746,LAC,Los Angeles Clippers,0020900201,2009-11-23T00:00:00,LAC vs. MIN,W,48.0,22.0,16.0,14.0,40.0,16.0,11.0,12.0,38.0,1,1,1,1,145,349,645,1062,1297,1148,766,953,768,teamgamelogs,2009-10,Misc
2009-10,1610612757,POR,Portland Trail Blazers,0020900200,2009-11-23T00:00:00,POR vs. CHI,W,48.0,7.0,19.0,4.0,50.0,15.0,11.0,8.0,32.0,1,1,1,1,145,2320,300,2305,413,984,766,410,290,teamgamelogs,2009-10,Misc
2009-10,1610612760,OKC,Oklahoma City Thunder,0020900197,2009-11-22T00:00:00,OKC @ LAL,L,48.0,10.0,15.0,13.0,44.0,25.0,16.0,10.0,60.0,1,1231,1231,1231,145,2069,777,1209,870,2250,1685,658,2350,teamgamelogs,2009-10,Misc
2009-10,1610612738,BOS,Boston Celtics,0020900193,2009-11-22T00:00:00,BOS @ NYK,W,53.0,20.0,15.0,5.0,38.0,18.0,18.0,7.0,38.0,1,1,1,1,19,562,777,2252,1521,1479,1943,334,768,teamgamelogs,2009-10,Misc
2009-10,1610612756,PHX,Phoenix Suns,0020900196,2009-11-22T00:00:00,PHX vs. DET,W,48.0,22.0,13.0,24.0,44.0,20.0,13.0,17.0,42.0,1,1,1,1,145,349,1111,200,870,1762,1150,1675,1165,teamgamelogs,2009-10,Misc
2009-10,1610612765,DET,Detroit Pistons,0020900196,2009-11-22T00:00:00,DET @ PHX,L,48.0,20.0,13.0,17.0,42.0,22.0,13.0,24.0,44.0,1,1231,1231,1231,145,562,1111,679,1090,2021,1150,2224,1372,teamgamelogs,2009-10,Misc
2009-10,1610612740,NOH,New Orleans Hornets,0020900195,2009-11-22T00:00:00,NOH @ MIA,L,48.0,21.0,19.0,11.0,38.0,14.0,8.0,16.0,46.0,1,1231,1231,1231,145,441,300,1509,1521,811,327,1523,1592,teamgamelogs,2009-10,Misc
