season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,endpoint,input_season,input_measure
2022-23,1610612752,NYK,New York Knicks,0022200365,2022-12-07T00:00:00,NYK vs. ATL,W,48.0,15.0,20.0,7.0,36.0,14.0,12.0,5.0,46.0,1,1,1,1,99,878,191,1248,1329,432,582,82,467,teamgamelogs,2022-23,Misc
2022-23,1610612737,ATL,Atlanta Hawks,0022200365,2022-12-07T00:00:00,ATL @ NYK,L,48.0,14.0,12.0,5.0,46.0,15.0,20.0,7.0,36.0,1,741,741,741,99,961,810,1369,905,521,1241,181,115,teamgamelogs,2022-23,Misc
2022-23,1610612747,LAL,Los Angeles Lakers,0022200366,2022-12-07T00:00:00,LAL @ TOR,L,48.0,13.0,17.0,23.0,52.0,22.0,24.0,28.0,58.0,1,741,741,741,99,1050,374,120,573,1138,1397,1445,1119,teamgamelogs,2022-23,Misc
2022-23,1610612744,GSW,Golden State Warriors,0022200372,2022-12-07T00:00:00,GSW @ UTA,L,48.0,20.0,14.0,8.0,50.0,11.0,14.0,4.0,60.0,1,741,741,741,99,426,635,1175,684,206,750,38,1193,teamgamelogs,2022-23,Misc
2022-23,1610612751,BKN,Brooklyn Nets,0022200364,2022-12-07T00:00:00,BKN vs. CHA,W,48.0,11.0,8.0,11.0,46.0,21.0,8.0,15.0,66.0,1,1,1,1,99,1218,1191,918,905,1056,202,849,1368,teamgamelogs,2022-23,Misc
2022-23,1610612764,WAS,Washington Wizards,0022200367,2022-12-07T00:00:00,WAS @ CHI,L,48.0,28.0,7.0,14.0,60.0,15.0,6.0,13.0,52.0,1,741,741,741,99,69,1280,633,221,521,96,663,798,teamgamelogs,2022-23,Misc
2022-23,1610612753,ORL,Orlando Magic,0022200363,2022-12-07T00:00:00,ORL vs. LAC,W,53.0,29.0,19.0,12.0,54.0,16.0,15.0,10.0,40.0,1,1,1,1,11,55,241,819,454,604,847,390,214,teamgamelogs,2022-23,Misc
2022-23,1610612741,CHI,Chicago Bulls,0022200367,2022-12-07T00:00:00,CHI vs. WAS,W,48.0,15.0,6.0,13.0,52.0,28.0,7.0,14.0,60.0,1,1,1,1,99,878,1330,725,573,1396,152,757,1193,teamgamelogs,2022-23,Misc
2022-23,1610612760,OKC,Oklahoma City Thunder,0022200368,2022-12-07T00:00:00,OKC @ MEM,L,48.0,23.0,18.0,9.0,38.0,21.0,12.0,18.0,62.0,1,741,741,741,99,230,302,1092,1268,1056,582,1089,1261,teamgamelogs,2022-23,Misc
2022-23,1610612766,CHA,Charlotte Hornets,0022200364,2022-12-07T00:00:00,CHA @ BKN,L,48.0,21.0,8.0,15.0,66.0,11.0,8.0,11.0,46.0,1,741,741,741,99,344,1191,557,80,206,202,472,467,teamgamelogs,2022-23,Misc
2022-23,1610612765,DET,Detroit Pistons,0022200371,2022-12-07T00:00:00,DET @ NOP,L,48.0,14.0,14.0,6.0,28.0,17.0,16.0,9.0,62.0,1,741,741,741,99,961,635,1301,1453,693,926,307,1261,teamgamelogs,2022-23,Misc
2022-23,1610612754,IND,Indiana Pacers,0022200370,2022-12-07T00:00:00,IND @ MIN,L,48.0,18.0,9.0,24.0,36.0,16.0,13.0,15.0,64.0,1,741,741,741,99,586,1104,87,1329,604,672,849,1314,teamgamelogs,2022-23,Misc
2022-23,1610612742,DAL,Dallas Mavericks,0022200362,2022-12-06T00:00:00,DAL @ DEN,W,48.0,23.0,7.0,19.0,38.0,16.0,12.0,14.0,50.0,1,1,1,1,99,230,1280,270,1268,604,582,757,688,teamgamelogs,2022-23,Misc
2022-23,1610612743,DEN,Denver Nuggets,0022200362,2022-12-06T00:00:00,DEN vs. DAL,L,48.0,16.0,12.0,14.0,50.0,23.0,7.0,19.0,38.0,1,741,741,741,99,789,810,633,684,1197,152,1154,153,teamgamelogs,2022-23,Misc
2022-23,1610612747,LAL,Los Angeles Lakers,0022200360,2022-12-06T00:00:00,LAL @ CLE,L,48.0,4.0,23.0,14.0,52.0,18.0,15.0,19.0,70.0,1,741,741,741,99,1464,85,633,573,789,847,1154,1424,teamgamelogs,2022-23,Misc
2022-23,1610612765,DET,Detroit Pistons,0022200361,2022-12-06T00:00:00,DET @ MIA,W,48.0,15.0,6.0,15.0,40.0,10.0,11.0,13.0,42.0,1,1,1,1,99,878,1330,557,1188,147,464,663,294,teamgamelogs,2022-23,Misc
2022-23,1610612739,CLE,Cleveland Cavaliers,0022200360,2022-12-06T00:00:00,CLE vs. LAL,W,48.0,18.0,15.0,19.0,70.0,4.0,23.0,14.0,52.0,1,1,1,1,99,586,556,270,35,6,1378,757,798,teamgamelogs,2022-23,Misc
2022-23,1610612748,MIA,Miami Heat,0022200361,2022-12-06T00:00:00,MIA vs. DET,L,48.0,10.0,11.0,13.0,42.0,15.0,6.0,15.0,40.0,1,741,741,741,99,1276,900,725,1099,521,96,849,214,teamgamelogs,2022-23,Misc
2022-23,1610612761,TOR,Toronto Raptors,0022200355,2022-12-05T00:00:00,TOR vs. BOS,L,48.0,10.0,17.0,20.0,50.0,15.0,16.0,13.0,54.0,1,741,741,741,99,1276,374,226,684,521,926,663,909,teamgamelogs,2022-23,Misc
2022-23,1610612763,MEM,Memphis Grizzlies,0022200357,2022-12-05T00:00:00,MEM vs. MIA,W,48.0,17.0,9.0,20.0,64.0,15.0,5.0,16.0,26.0,1,1,1,1,99,693,1104,226,114,521,72,925,9,teamgamelogs,2022-23,Misc
2022-23,1610612738,BOS,Boston Celtics,0022200355,2022-12-05T00:00:00,BOS @ TOR,W,48.0,15.0,16.0,13.0,54.0,10.0,17.0,20.0,50.0,1,1,1,1,99,878,464,725,454,147,1018,1212,688,teamgamelogs,2022-23,Misc
2022-23,1610612744,GSW,Golden State Warriors,0022200359,2022-12-05T00:00:00,GSW vs. IND,L,48.0,14.0,18.0,14.0,46.0,17.0,16.0,14.0,54.0,1,741,741,741,99,961,302,633,905,693,926,757,909,teamgamelogs,2022-23,Misc
2022-23,1610612746,LAC,LA Clippers,0022200352,2022-12-05T00:00:00,LAC @ CHA,W,48.0,17.0,25.0,13.0,40.0,15.0,15.0,13.0,54.0,1,1,1,1,99,693,47,725,1188,521,847,663,909,teamgamelogs,2022-23,Misc
2022-23,1610612760,OKC,Oklahoma City Thunder,0022200354,2022-12-05T00:00:00,OKC @ ATL,W,48.0,19.0,17.0,19.0,58.0,10.0,17.0,16.0,56.0,1,1,1,1,99,506,374,270,289,147,1018,925,1028,teamgamelogs,2022-23,Misc
2022-23,1610612737,ATL,Atlanta Hawks,0022200354,2022-12-05T00:00:00,ATL vs. OKC,L,48.0,10.0,17.0,16.0,56.0,19.0,17.0,19.0,58.0,1,741,741,741,99,1276,374,468,363,896,1018,1154,1119,teamgamelogs,2022-23,Misc
2022-23,1610612766,CHA,Charlotte Hornets,0022200352,2022-12-05T00:00:00,CHA vs. LAC,L,48.0,15.0,15.0,13.0,54.0,17.0,25.0,13.0,40.0,1,741,741,741,99,878,556,725,454,693,1415,663,214,teamgamelogs,2022-23,Misc
2022-23,1610612753,ORL,Orlando Magic,0022200353,2022-12-05T00:00:00,ORL vs. MIL,L,48.0,17.0,7.0,8.0,46.0,14.0,6.0,20.0,38.0,1,741,741,741,99,693,1280,1175,905,432,96,1212,153,teamgamelogs,2022-23,Misc
2022-23,1610612755,PHI,Philadelphia 76ers,0022200356,2022-12-05T00:00:00,PHI @ HOU,L,58.0,21.0,19.0,4.0,40.0,25.0,19.0,0.0,52.0,1,741,741,741,1,344,241,1400,1188,1294,1180,1,798,teamgamelogs,2022-23,Misc
2022-23,1610612748,MIA,Miami Heat,0022200357,2022-12-05T00:00:00,MIA @ MEM,L,48.0,15.0,5.0,16.0,26.0,17.0,9.0,20.0,64.0,1,741,741,741,99,878,1386,468,1466,693,291,1212,1314,teamgamelogs,2022-23,Misc
2022-23,1610612742,DAL,Dallas Mavericks,0022200358,2022-12-05T00:00:00,DAL vs. PHX,W,48.0,20.0,11.0,13.0,42.0,15.0,13.0,6.0,48.0,1,1,1,1,99,426,900,725,1099,521,672,113,577,teamgamelogs,2022-23,Misc
2022-23,1610612754,IND,Indiana Pacers,0022200359,2022-12-05T00:00:00,IND @ GSW,W,48.0,17.0,16.0,14.0,54.0,14.0,18.0,14.0,46.0,1,1,1,1,99,693,464,633,454,432,1108,757,467,teamgamelogs,2022-23,Misc
2022-23,1610612756,PHX,Phoenix Suns,0022200358,2022-12-05T00:00:00,PHX @ DAL,L,48.0,15.0,13.0,6.0,48.0,20.0,11.0,13.0,42.0,1,741,741,741,99,878,732,1301,794,976,464,663,294,teamgamelogs,2022-23,Misc
2022-23,1610612745,HOU,Houston Rockets,0022200356,2022-12-05T00:00:00,HOU vs. PHI,W,58.0,25.0,19.0,0.0,52.0,21.0,19.0,4.0,40.0,1,1,1,1,1,146,241,1474,573,1056,1180,38,214,teamgamelogs,2022-23,Misc
2022-23,1610612749,MIL,Milwaukee Bucks,0022200353,2022-12-05T00:00:00,MIL @ ORL,W,48.0,14.0,6.0,20.0,38.0,17.0,7.0,8.0,46.0,1,1,1,1,99,961,1330,226,1268,693,152,234,467,teamgamelogs,2022-23,Misc
2022-23,1610612758,SAC,Sacramento Kings,0022200350,2022-12-04T00:00:00,SAC vs. CHI,W,48.0,23.0,5.0,24.0,42.0,14.0,7.0,14.0,46.0,1,1,1,1,99,230,1386,87,1099,432,152,757,467,teamgamelogs,2022-23,Misc
2022-23,1610612743,DEN,Denver Nuggets,0022200344,2022-12-04T00:00:00,DEN @ NOP,L,48.0,11.0,15.0,14.0,58.0,18.0,4.0,11.0,54.0,1,741,741,741,99,1218,556,633,289,789,26,472,909,teamgamelogs,2022-23,Misc
2022-23,1610612763,MEM,Memphis Grizzlies,0022200347,2022-12-04T00:00:00,MEM @ DET,W,48.0,17.0,16.0,17.0,56.0,18.0,8.0,16.0,40.0,1,1,1,1,99,693,464,393,363,789,202,925,214,teamgamelogs,2022-23,Misc
2022-23,1610612765,DET,Detroit Pistons,0022200347,2022-12-04T00:00:00,DET vs. MEM,L,48.0,18.0,8.0,16.0,40.0,17.0,16.0,17.0,56.0,1,741,741,741,99,586,1191,468,1188,693,926,1014,1028,teamgamelogs,2022-23,Misc
2022-23,1610612740,NOP,New Orleans Pelicans,0022200344,2022-12-04T00:00:00,NOP vs. DEN,W,48.0,18.0,4.0,11.0,54.0,11.0,15.0,14.0,58.0,1,1,1,1,99,586,1410,918,454,206,847,757,1119,teamgamelogs,2022-23,Misc
2022-23,1610612754,IND,Indiana Pacers,0022200351,2022-12-04T00:00:00,IND @ POR,L,48.0,11.0,18.0,27.0,58.0,17.0,19.0,22.0,44.0,1,741,741,741,99,1218,302,37,289,693,1180,1309,383,teamgamelogs,2022-23,Misc
2022-23,1610612759,SAS,San Antonio Spurs,0022200345,2022-12-04T00:00:00,SAS vs. PHX,L,48.0,9.0,11.0,12.0,56.0,19.0,22.0,7.0,54.0,1,741,741,741,99,1335,900,819,363,896,1333,181,909,teamgamelogs,2022-23,Misc
2022-23,1610612756,PHX,Phoenix Suns,0022200345,2022-12-04T00:00:00,PHX @ SAS,W,48.0,19.0,22.0,7.0,54.0,9.0,11.0,12.0,56.0,1,1,1,1,99,506,104,1248,454,101,464,564,1028,teamgamelogs,2022-23,Misc
2022-23,1610612741,CHI,Chicago Bulls,0022200350,2022-12-04T00:00:00,CHI @ SAC,L,48.0,14.0,7.0,14.0,46.0,23.0,5.0,24.0,42.0,1,741,741,741,99,961,1280,633,905,1197,72,1362,294,teamgamelogs,2022-23,Misc
2022-23,1610612738,BOS,Boston Celtics,0022200346,2022-12-04T00:00:00,BOS @ BKN,W,48.0,18.0,8.0,26.0,38.0,18.0,11.0,13.0,36.0,1,1,1,1,99,586,1191,49,1268,789,464,663,115,teamgamelogs,2022-23,Misc
2022-23,1610612751,BKN,Brooklyn Nets,0022200346,2022-12-04T00:00:00,BKN vs. BOS,L,48.0,18.0,11.0,13.0,36.0,18.0,8.0,26.0,38.0,1,741,741,741,99,586,900,725,1329,789,202,1411,153,teamgamelogs,2022-23,Misc
2022-23,1610612739,CLE,Cleveland Cavaliers,0022200348,2022-12-04T00:00:00,CLE @ NYK,L,48.0,15.0,5.0,19.0,40.0,18.0,17.0,10.0,56.0,1,741,741,741,99,878,1386,270,1188,789,1018,390,1028,teamgamelogs,2022-23,Misc
2022-23,1610612752,NYK,New York Knicks,0022200348,2022-12-04T00:00:00,NYK vs. CLE,W,48.0,18.0,17.0,10.0,56.0,15.0,5.0,19.0,40.0,1,1,1,1,99,586,374,1010,363,521,72,1154,214,teamgamelogs,2022-23,Misc
2022-23,1610612764,WAS,Washington Wizards,0022200349,2022-12-04T00:00:00,WAS vs. LAL,L,48.0,20.0,11.0,10.0,62.0,13.0,11.0,15.0,72.0,1,741,741,741,99,426,900,1010,168,345,464,849,1447,teamgamelogs,2022-23,Misc
2022-23,1610612747,LAL,Los Angeles Lakers,0022200349,2022-12-04T00:00:00,LAL @ WAS,W,48.0,13.0,11.0,15.0,72.0,20.0,11.0,10.0,62.0,1,1,1,1,99,1050,900,557,16,976,464,390,1261,teamgamelogs,2022-23,Misc
2022-23,1610612757,POR,Portland Trail Blazers,0022200351,2022-12-04T00:00:00,POR vs. IND,W,48.0,17.0,19.0,22.0,44.0,11.0,18.0,27.0,58.0,1,1,1,1,99,693,241,142,1015,206,1108,1433,1119,teamgamelogs,2022-23,Misc
2022-23,1610612745,HOU,Houston Rockets,0022200342,2022-12-03T00:00:00,HOU @ GSW,L,48.0,15.0,12.0,17.0,72.0,16.0,5.0,18.0,34.0,1,741,741,741,99,878,810,393,16,604,72,1089,68,teamgamelogs,2022-23,Misc
2022-23,1610612758,SAC,Sacramento Kings,0022200338,2022-12-03T00:00:00,SAC @ LAC,W,48.0,23.0,6.0,15.0,62.0,11.0,12.0,10.0,44.0,1,1,1,1,99,230,1330,557,168,206,582,390,383,teamgamelogs,2022-23,Misc
2022-23,1610612760,OKC,Oklahoma City Thunder,0022200341,2022-12-03T00:00:00,OKC @ MIN,W,48.0,33.0,10.0,21.0,66.0,29.0,19.0,26.0,68.0,1,1,1,1,99,15,1018,173,80,1413,1180,1411,1402,teamgamelogs,2022-23,Misc
2022-23,1610612742,DAL,Dallas Mavericks,0022200337,2022-12-03T00:00:00,DAL @ NYK,W,48.0,19.0,24.0,13.0,38.0,12.0,11.0,15.0,44.0,1,1,1,1,99,506,67,725,1268,264,464,849,383,teamgamelogs,2022-23,Misc
2022-23,1610612749,MIL,Milwaukee Bucks,0022200339,2022-12-03T00:00:00,MIL @ CHA,W,48.0,11.0,14.0,8.0,46.0,31.0,11.0,12.0,52.0,1,1,1,1,99,1218,635,1175,905,1436,464,564,798,teamgamelogs,2022-23,Misc
2022-23,1610612750,MIN,Minnesota Timberwolves,0022200341,2022-12-03T00:00:00,MIN vs. OKC,L,48.0,29.0,19.0,26.0,68.0,33.0,10.0,21.0,66.0,1,741,741,741,99,55,241,49,58,1460,378,1256,1368,teamgamelogs,2022-23,Misc
2022-23,1610612762,UTA,Utah Jazz,0022200343,2022-12-03T00:00:00,UTA vs. POR,L,48.0,14.0,13.0,10.0,42.0,16.0,13.0,4.0,46.0,1,741,741,741,99,961,732,1010,1099,604,672,38,467,teamgamelogs,2022-23,Misc
2022-23,1610612761,TOR,Toronto Raptors,0022200340,2022-12-03T00:00:00,TOR vs. ORL,W,48.0,25.0,17.0,21.0,70.0,29.0,5.0,16.0,46.0,1,1,1,1,99,146,374,173,35,1413,72,925,467,teamgamelogs,2022-23,Misc
2022-23,1610612757,POR,Portland Trail Blazers,0022200343,2022-12-03T00:00:00,POR @ UTA,W,48.0,16.0,13.0,4.0,46.0,14.0,13.0,10.0,42.0,1,1,1,1,99,789,732,1400,905,432,672,390,294,teamgamelogs,2022-23,Misc
2022-23,1610612744,GSW,Golden State Warriors,0022200342,2022-12-03T00:00:00,GSW vs. HOU,W,48.0,16.0,5.0,18.0,34.0,15.0,12.0,17.0,72.0,1,1,1,1,99,789,1386,328,1367,521,582,1014,1447,teamgamelogs,2022-23,Misc
2022-23,1610612752,NYK,New York Knicks,0022200337,2022-12-03T00:00:00,NYK vs. DAL,L,48.0,12.0,11.0,15.0,44.0,19.0,24.0,13.0,38.0,1,741,741,741,99,1137,900,557,1015,896,1397,663,153,teamgamelogs,2022-23,Misc
2022-23,1610612766,CHA,Charlotte Hornets,0022200339,2022-12-03T00:00:00,CHA vs. MIL,L,48.0,31.0,11.0,12.0,52.0,11.0,14.0,8.0,46.0,1,741,741,741,99,29,900,819,573,206,750,234,467,teamgamelogs,2022-23,Misc
2022-23,1610612753,ORL,Orlando Magic,0022200340,2022-12-03T00:00:00,ORL @ TOR,L,48.0,29.0,5.0,16.0,46.0,25.0,17.0,21.0,70.0,1,741,741,741,99,55,1386,468,905,1294,1018,1256,1424,teamgamelogs,2022-23,Misc
2022-23,1610612746,LAC,LA Clippers,0022200338,2022-12-03T00:00:00,LAC vs. SAC,L,48.0,11.0,12.0,10.0,44.0,23.0,6.0,15.0,62.0,1,741,741,741,99,1218,810,1010,1015,1197,96,849,1261,teamgamelogs,2022-23,Misc
2022-23,1610612764,WAS,Washington Wizards,0022200326,2022-12-02T00:00:00,WAS @ CHA,L,48.0,7.0,19.0,8.0,48.0,24.0,19.0,13.0,52.0,1,741,741,741,99,1412,241,1175,794,1252,1180,663,798,teamgamelogs,2022-23,Misc
2022-23,1610612754,IND,Indiana Pacers,0022200335,2022-12-02T00:00:00,IND @ UTA,L,48.0,27.0,11.0,24.0,46.0,19.0,18.0,8.0,60.0,1,741,741,741,99,86,900,87,905,896,1108,234,1193,teamgamelogs,2022-23,Misc
2022-23,1610612762,UTA,Utah Jazz,0022200335,2022-12-02T00:00:00,UTA vs. IND,W,48.0,19.0,18.0,8.0,60.0,27.0,11.0,24.0,46.0,1,1,1,1,99,506,302,1175,221,1373,464,1362,467,teamgamelogs,2022-23,Misc
2022-23,1610612741,CHI,Chicago Bulls,0022200336,2022-12-02T00:00:00,CHI @ GSW,L,48.0,27.0,9.0,21.0,54.0,6.0,8.0,10.0,34.0,1,741,741,741,99,86,1104,173,454,26,202,390,68,teamgamelogs,2022-23,Misc
2022-23,1610612756,PHX,Phoenix Suns,0022200334,2022-12-02T00:00:00,PHX vs. HOU,L,48.0,19.0,9.0,18.0,40.0,14.0,21.0,20.0,62.0,1,741,741,741,99,506,1104,328,1188,432,1291,1212,1261,teamgamelogs,2022-23,Misc
2022-23,1610612755,PHI,Philadelphia 76ers,0022200332,2022-12-02T00:00:00,PHI @ MEM,L,48.0,14.0,11.0,9.0,46.0,22.0,25.0,24.0,60.0,1,741,741,741,99,961,900,1092,905,1138,1415,1362,1193,teamgamelogs,2022-23,Misc
2022-23,1610612744,GSW,Golden State Warriors,0022200336,2022-12-02T00:00:00,GSW vs. CHI,W,48.0,6.0,8.0,10.0,34.0,27.0,9.0,21.0,54.0,1,1,1,1,99,1436,1191,1010,1367,1373,291,1256,909,teamgamelogs,2022-23,Misc
2022-23,1610612745,HOU,Houston Rockets,0022200334,2022-12-02T00:00:00,HOU @ PHX,W,48.0,14.0,21.0,20.0,62.0,19.0,9.0,18.0,40.0,1,1,1,1,99,961,149,226,168,896,291,1089,214,teamgamelogs,2022-23,Misc
2022-23,1610612747,LAL,Los Angeles Lakers,0022200331,2022-12-02T00:00:00,LAL @ MIL,W,48.0,12.0,14.0,12.0,70.0,4.0,14.0,14.0,54.0,1,1,1,1,99,1137,635,819,35,6,750,757,909,teamgamelogs,2022-23,Misc
2022-23,1610612743,DEN,Denver Nuggets,0022200327,2022-12-02T00:00:00,DEN @ ATL,L,48.0,11.0,11.0,12.0,62.0,26.0,14.0,14.0,54.0,1,741,741,741,99,1218,900,819,168,1336,750,757,909,teamgamelogs,2022-23,Misc
2022-23,1610612751,BKN,Brooklyn Nets,0022200329,2022-12-02T00:00:00,BKN vs. TOR,W,48.0,26.0,16.0,18.0,50.0,22.0,15.0,8.0,58.0,1,1,1,1,99,109,464,328,684,1138,847,234,1119,teamgamelogs,2022-23,Misc
2022-23,1610612738,BOS,Boston Celtics,0022200328,2022-12-02T00:00:00,BOS vs. MIA,L,53.0,15.0,10.0,18.0,46.0,21.0,22.0,11.0,54.0,1,741,741,741,11,878,1018,328,905,1056,1333,472,909,teamgamelogs,2022-23,Misc
2022-23,1610612763,MEM,Memphis Grizzlies,0022200332,2022-12-02T00:00:00,MEM vs. PHI,W,48.0,22.0,25.0,24.0,60.0,14.0,11.0,9.0,46.0,1,1,1,1,99,285,47,87,221,432,464,307,467,teamgamelogs,2022-23,Misc
2022-23,1610612739,CLE,Cleveland Cavaliers,0022200330,2022-12-02T00:00:00,CLE vs. ORL,W,48.0,21.0,12.0,12.0,44.0,12.0,13.0,13.0,54.0,1,1,1,1,99,344,810,819,1015,264,672,663,909,teamgamelogs,2022-23,Misc
2022-23,1610612749,MIL,Milwaukee Bucks,0022200331,2022-12-02T00:00:00,MIL vs. LAL,L,48.0,4.0,14.0,14.0,54.0,12.0,14.0,12.0,70.0,1,741,741,741,99,1464,635,633,454,264,750,564,1424,teamgamelogs,2022-23,Misc
2022-23,1610612753,ORL,Orlando Magic,0022200330,2022-12-02T00:00:00,ORL @ CLE,L,48.0,12.0,13.0,13.0,54.0,21.0,12.0,12.0,44.0,1,741,741,741,99,1137,732,725,454,1056,582,564,383,teamgamelogs,2022-23,Misc
2022-23,1610612761,TOR,Toronto Raptors,0022200329,2022-12-02T00:00:00,TOR @ BKN,L,48.0,22.0,15.0,8.0,58.0,26.0,16.0,18.0,50.0,1,741,741,741,99,285,556,1175,289,1336,926,1089,688,teamgamelogs,2022-23,Misc
2022-23,1610612759,SAS,San Antonio Spurs,0022200333,2022-12-02T00:00:00,SAS vs. NOP,L,48.0,8.0,18.0,18.0,48.0,11.0,15.0,22.0,54.0,1,741,741,741,99,1381,302,328,794,206,847,1309,909,teamgamelogs,2022-23,Misc
2022-23,1610612766,CHA,Charlotte Hornets,0022200326,2022-12-02T00:00:00,CHA vs. WAS,W,48.0,24.0,19.0,13.0,52.0,7.0,19.0,8.0,48.0,1,1,1,1,99,188,241,725,573,46,1180,234,577,teamgamelogs,2022-23,Misc
2022-23,1610612737,ATL,Atlanta Hawks,0022200327,2022-12-02T00:00:00,ATL vs. DEN,W,48.0,26.0,14.0,14.0,54.0,11.0,11.0,12.0,62.0,1,1,1,1,99,109,635,633,454,206,464,564,1261,teamgamelogs,2022-23,Misc
2022-23,1610612748,MIA,Miami Heat,0022200328,2022-12-02T00:00:00,MIA @ BOS,W,53.0,21.0,22.0,11.0,54.0,15.0,10.0,18.0,46.0,1,1,1,1,11,344,104,918,454,521,378,1089,467,teamgamelogs,2022-23,Misc
2022-23,1610612740,NOP,New Orleans Pelicans,0022200333,2022-12-02T00:00:00,NOP @ SAS,W,48.0,11.0,15.0,22.0,54.0,8.0,18.0,18.0,48.0,1,1,1,1,99,1218,556,142,454,70,1108,1089,577,teamgamelogs,2022-23,Misc
2022-23,1610612765,DET,Detroit Pistons,0022200325,2022-12-01T00:00:00,DET vs. DAL,W,53.0,18.0,17.0,6.0,54.0,17.0,11.0,7.0,44.0,1,1,1,1,11,586,374,1301,454,693,464,181,383,teamgamelogs,2022-23,Misc
2022-23,1610612742,DAL,Dallas Mavericks,0022200325,2022-12-01T00:00:00,DAL @ DET,L,53.0,17.0,11.0,7.0,44.0,18.0,17.0,6.0,54.0,1,741,741,741,11,693,900,1248,1015,789,1018,113,909,teamgamelogs,2022-23,Misc
2022-23,1610612764,WAS,Washington Wizards,0022200315,2022-11-30T00:00:00,WAS @ BKN,L,48.0,12.0,25.0,15.0,58.0,12.0,11.0,9.0,32.0,1,741,741,741,99,1137,47,557,289,264,464,307,43,teamgamelogs,2022-23,Misc
2022-23,1610612747,LAL,Los Angeles Lakers,0022200324,2022-11-30T00:00:00,LAL vs. POR,W,48.0,10.0,27.0,14.0,64.0,10.0,11.0,12.0,64.0,1,1,1,1,99,1276,21,633,114,147,464,564,1314,teamgamelogs,2022-23,Misc
2022-23,1610612743,DEN,Denver Nuggets,0022200320,2022-11-30T00:00:00,DEN vs. HOU,W,48.0,19.0,12.0,26.0,50.0,12.0,7.0,9.0,46.0,1,1,1,1,99,506,810,49,684,264,152,307,467,teamgamelogs,2022-23,Misc
2022-23,1610612762,UTA,Utah Jazz,0022200322,2022-11-30T00:00:00,UTA vs. LAC,W,48.0,14.0,17.0,24.0,52.0,19.0,15.0,11.0,42.0,1,1,1,1,99,961,374,87,573,896,847,472,294,teamgamelogs,2022-23,Misc
2022-23,1610612754,IND,Indiana Pacers,0022200323,2022-11-30T00:00:00,IND @ SAC,L,48.0,20.0,10.0,8.0,56.0,13.0,15.0,31.0,56.0,1,741,741,741,99,426,1018,1175,363,345,847,1467,1028,teamgamelogs,2022-23,Misc
2022-23,1610612753,ORL,Orlando Magic,0022200313,2022-11-30T00:00:00,ORL vs. ATL,L,48.0,15.0,8.0,12.0,46.0,22.0,20.0,9.0,62.0,1,741,741,741,99,878,1191,819,905,1138,1241,307,1261,teamgamelogs,2022-23,Misc
2022-23,1610612761,TOR,Toronto Raptors,0022200318,2022-11-30T00:00:00,TOR @ NOP,L,48.0,29.0,10.0,14.0,54.0,25.0,18.0,12.0,62.0,1,741,741,741,99,55,1018,633,454,1294,1108,564,1261,teamgamelogs,2022-23,Misc
2022-23,1610612738,BOS,Boston Celtics,0022200314,2022-11-30T00:00:00,BOS vs. MIA,W,48.0,19.0,15.0,20.0,44.0,15.0,14.0,4.0,50.0,1,1,1,1,99,506,556,226,1015,521,750,38,688,teamgamelogs,2022-23,Misc
2022-23,1610612741,CHI,Chicago Bulls,0022200321,2022-11-30T00:00:00,CHI @ PHX,L,48.0,21.0,7.0,17.0,66.0,15.0,18.0,9.0,46.0,1,741,741,741,99,344,1280,393,80,521,1108,307,467,teamgamelogs,2022-23,Misc
2022-23,1610612752,NYK,New York Knicks,0022200316,2022-11-30T00:00:00,NYK vs. MIL,L,48.0,5.0,28.0,10.0,64.0,12.0,20.0,7.0,56.0,1,741,741,741,99,1456,15,1010,114,264,1241,181,1028,teamgamelogs,2022-23,Misc
2022-23,1610612740,NOP,New Orleans Pelicans,0022200318,2022-11-30T00:00:00,NOP vs. TOR,W,48.0,25.0,18.0,12.0,62.0,29.0,10.0,14.0,54.0,1,1,1,1,99,146,302,819,168,1413,378,757,909,teamgamelogs,2022-23,Misc
2022-23,1610612760,OKC,Oklahoma City Thunder,0022200319,2022-11-30T00:00:00,OKC vs. SAS,W,48.0,20.0,15.0,8.0,70.0,8.0,12.0,11.0,54.0,1,1,1,1,99,426,556,1175,35,70,582,472,909,teamgamelogs,2022-23,Misc
2022-23,1610612755,PHI,Philadelphia 76ers,0022200312,2022-11-30T00:00:00,PHI @ CLE,L,48.0,17.0,5.0,4.0,42.0,17.0,8.0,16.0,56.0,1,741,741,741,99,693,1386,1400,1099,693,202,925,1028,teamgamelogs,2022-23,Misc
2022-23,1610612751,BKN,Brooklyn Nets,0022200315,2022-11-30T00:00:00,BKN vs. WAS,W,48.0,12.0,11.0,9.0,32.0,12.0,25.0,15.0,58.0,1,1,1,1,99,1137,900,1092,1414,264,1415,849,1119,teamgamelogs,2022-23,Misc
